account_id,industry,plan_tier,mrr,tenure_months,seats_purchased,active_seats_last_30d,logins_last_30d,features_adopted,avg_session_min,support_tickets_last_90d,unresolved_tickets,avg_resolution_days,nps_last_survey,churned
ACC103072,Insurance,Enterprise,11851.0,33,260,127,18,8,21.9,2,0,4.0,8.0,0
ACC103073,Banking,Growth,2932.0,54,55,47,30,7,21.9,2,0,5.3,8.0,0
ACC103074,Brokerage,Enterprise,10982.0,20,211,142,26,7,30.4,1,1,5.3,5.0,0
ACC103075,Insurance,Enterprise,8595.0,34,270,144,19,6,32.5,3,2,9.2,4.0,1
ACC103076,Banking,Starter,441.0,52,10,9,19,7,33.9,3,1,8.5,7.0,0
ACC103077,Insurance,Growth,2773.0,22,52,37,12,7,19.3,2,0,7.3,4.0,0
ACC103078,Brokerage,Growth,1879.0,18,28,11,30,7,30.0,1,1,3.3,6.0,0
ACC103079,Corporate Treasury,Starter,463.0,3,12,10,17,8,37.1,3,2,6.4,7.0,0
ACC103080,Asset Mgmt,Starter,390.0,54,13,8,33,11,40.2,2,1,4.3,9.0,0
ACC103081,Brokerage,Starter,493.0,7,13,7,8,2,11.7,4,1,9.4,3.0,0
ACC103082,Banking,Growth,1962.0,13,35,18,22,8,32.9,6,3,7.0,6.0,0
ACC103083,Asset Mgmt,Growth,1914.0,9,51,39,37,9,39.1,7,0,6.0,10.0,0
ACC103084,Banking,Growth,2797.0,42,47,36,25,9,37.0,5,0,1.2,7.0,0
ACC103085,Brokerage,Starter,397.0,22,8,3,3,1,11.4,1,1,13.2,0.0,1
ACC103086,Corporate Treasury,Starter,396.0,42,11,8,16,8,32.3,1,1,5.0,10.0,0
ACC103087,Insurance,Growth,2639.0,36,53,25,12,4,15.0,0,0,6.0,3.0,0
ACC103088,Corporate Treasury,Growth,1815.0,1,59,35,15,4,16.2,4,1,9.0,2.0,1
ACC103089,Asset Mgmt,Enterprise,8638.0,19,281,137,34,7,25.9,2,1,5.0,6.0,0
ACC103090,Banking,Enterprise,11506.0,1,90,72,16,7,26.3,3,1,7.8,9.0,1
ACC103091,Brokerage,Enterprise,11029.0,4,174,63,15,6,26.3,1,0,8.6,5.0,0
ACC103092,Brokerage,Enterprise,12321.0,28,172,95,7,3,10.0,1,0,10.9,1.0,1
ACC103093,Banking,Enterprise,15553.0,16,126,121,22,10,43.7,4,1,2.1,10.0,0
ACC103094,Banking,Growth,2402.0,6,46,38,22,7,24.7,2,0,5.1,7.0,1
ACC103095,Insurance,Starter,523.0,25,7,3,14,3,15.7,4,2,9.0,3.0,0
ACC103096,Banking,Starter,626.0,27,7,6,20,7,31.6,7,2,7.7,3.0,0
ACC103097,Corporate Treasury,Starter,495.0,59,6,3,5,2,13.3,3,0,13.2,0.0,1
ACC103098,Brokerage,Starter,584.0,40,6,6,39,8,22.3,3,0,6.5,4.0,0
ACC103099,Asset Mgmt,Starter,515.0,24,10,4,35,9,34.2,3,1,3.2,7.0,0
ACC103100,Asset Mgmt,Enterprise,12988.0,28,190,104,8,3,11.0,1,1,8.7,5.0,1
ACC103101,Brokerage,Starter,630.0,6,4,2,6,2,3.6,6,0,11.5,0.0,1
ACC103102,Asset Mgmt,Enterprise,8405.0,23,128,116,27,7,29.5,2,0,8.5,4.0,0
ACC103103,Asset Mgmt,Growth,3101.0,35,51,32,33,7,23.0,4,1,5.7,3.0,0
ACC103104,Banking,Growth,2497.0,2,34,18,14,7,29.4,1,0,7.6,7.0,0
ACC103105,Brokerage,Growth,2660.0,55,57,28,6,2,17.8,5,1,7.5,4.0,1
ACC103106,Brokerage,Starter,485.0,31,13,9,39,10,38.9,0,0,2.8,8.0,0
ACC103107,Banking,Growth,2141.0,47,51,41,39,8,29.7,2,1,7.0,7.0,0
ACC103108,Brokerage,Starter,370.0,17,14,10,37,10,37.8,3,0,0.5,8.0,0
ACC103109,Banking,Enterprise,15205.0,50,260,220,14,6,31.1,2,1,8.8,5.0,0
ACC103110,Banking,Starter,537.0,22,10,5,20,4,16.9,1,0,9.4,4.0,1
ACC103111,Asset Mgmt,Starter,612.0,55,8,4,17,5,20.1,3,1,7.8,3.0,0
ACC103112,Insurance,Growth,2186.0,31,59,54,28,8,28.5,2,1,0.9,8.0,0
ACC103113,Brokerage,Growth,2167.0,38,35,9,5,2,7.6,3,0,12.1,1.0,1
ACC103114,Corporate Treasury,Growth,2254.0,13,27,12,30,7,32.7,2,1,10.1,6.0,0
ACC103115,Banking,Growth,2097.0,59,28,28,33,10,34.5,4,0,3.5,7.0,0
ACC103116,Insurance,Starter,499.0,12,6,3,18,4,20.2,1,1,7.9,0.0,0
ACC103117,Brokerage,Growth,3154.0,2,16,7,19,6,27.2,4,2,6.7,6.0,0
ACC103118,Corporate Treasury,Starter,613.0,26,14,12,22,10,32.1,4,0,5.5,8.0,0
ACC103119,Asset Mgmt,Starter,499.0,50,10,6,36,9,29.5,2,1,6.9,7.0,0
ACC103120,Banking,Starter,455.0,55,6,3,2,1,10.5,5,1,12.5,3.0,0
ACC103121,Insurance,Starter,534.0,51,13,7,6,2,12.8,2,0,9.7,2.0,1
ACC103122,Insurance,Starter,534.0,33,12,6,10,2,11.1,9,1,12.5,1.0,1
ACC103123,Asset Mgmt,Growth,2776.0,55,20,17,37,8,32.7,2,1,3.4,4.0,1
ACC103124,Banking,Starter,511.0,30,4,4,46,11,45.9,1,1,5.4,8.0,0
ACC103125,Banking,Starter,358.0,29,8,4,10,4,18.7,2,0,11.2,4.0,1
ACC103126,Insurance,Growth,1864.0,11,38,33,38,9,32.6,4,0,3.6,5.0,0
ACC103127,Brokerage,Starter,642.0,47,5,3,13,4,17.6,4,1,12.5,5.0,0
ACC103128,Insurance,Growth,2869.0,19,38,24,15,5,17.3,5,0,9.9,3.0,1
ACC103129,Insurance,Enterprise,15227.0,12,294,294,27,9,34.2,5,2,4.9,7.0,0
ACC103130,Brokerage,Growth,2259.0,22,24,17,16,5,22.2,3,0,7.0,4.0,0
ACC103131,Corporate Treasury,Enterprise,12252.0,36,219,98,21,8,26.3,4,1,7.2,4.0,0
ACC103132,Corporate Treasury,Starter,447.0,16,11,6,16,5,18.5,2,2,6.8,3.0,0
ACC103133,Insurance,Starter,623.0,22,8,4,13,7,26.9,2,2,9.0,6.0,0
ACC103134,Corporate Treasury,Growth,2182.0,20,33,29,34,8,33.7,5,2,4.6,6.0,0
ACC103135,Insurance,Growth,2791.0,36,47,45,39,8,28.4,7,1,10.0,6.0,0
ACC103136,Corporate Treasury,Enterprise,9660.0,43,259,109,6,2,7.5,2,2,11.0,1.0,1
ACC103137,Corporate Treasury,Starter,382.0,40,8,3,24,5,19.6,3,0,5.2,5.0,0
ACC103138,Corporate Treasury,Growth,1983.0,9,37,17,18,4,21.9,2,1,11.1,6.0,1
ACC103139,Brokerage,Starter,509.0,21,10,5,32,7,32.1,2,0,5.4,6.0,0
ACC103140,Asset Mgmt,Starter,603.0,39,5,3,30,6,27.8,6,3,2.9,4.0,0
ACC103141,Corporate Treasury,Starter,650.0,13,12,12,29,11,43.6,3,0,7.0,10.0,0
ACC103142,Banking,Enterprise,12883.0,5,199,146,47,11,46.8,1,0,8.5,10.0,0
ACC103143,Insurance,Starter,510.0,19,14,12,18,8,34.0,2,2,6.0,7.0,0
ACC103144,Brokerage,Enterprise,14066.0,41,189,123,21,4,15.3,3,2,9.7,3.0,0
ACC103145,Corporate Treasury,Growth,1846.0,40,34,23,17,5,20.2,2,0,9.0,6.0,1
ACC103146,Asset Mgmt,Growth,2964.0,8,11,5,30,8,23.2,5,0,7.0,5.0,0
ACC103147,Corporate Treasury,Growth,2888.0,40,38,18,16,6,27.4,4,1,6.3,5.0,0
ACC103148,Asset Mgmt,Enterprise,12213.0,12,69,41,16,9,33.0,3,0,4.4,9.0,0
ACC103149,Insurance,Starter,357.0,44,12,5,8,4,17.7,2,2,8.6,3.0,1
ACC103150,Asset Mgmt,Starter,411.0,34,12,4,11,5,20.9,4,2,7.9,3.0,1
ACC103151,Corporate Treasury,Growth,2305.0,8,29,12,7,2,10.5,7,1,7.8,1.0,1
ACC103152,Banking,Starter,632.0,21,11,7,12,4,20.8,0,0,10.3,4.0,0
ACC103153,Insurance,Starter,542.0,49,7,4,36,8,29.6,1,1,5.9,5.0,0
ACC103154,Brokerage,Starter,503.0,26,13,8,24,5,20.0,2,1,8.9,4.0,1
ACC103155,Corporate Treasury,Starter,497.0,41,5,2,3,1,1.9,3,0,12.4,3.0,1
ACC103156,Insurance,Starter,584.0,45,3,1,18,4,20.1,2,0,4.1,6.0,0
ACC103157,Brokerage,Starter,447.0,2,10,5,26,7,23.1,0,0,6.9,6.0,1
ACC103158,Banking,Enterprise,9081.0,55,139,66,28,6,33.8,4,0,8.7,5.0,0
ACC103159,Brokerage,Starter,553.0,20,9,3,5,1,15.8,6,3,9.2,1.0,1
ACC103160,Asset Mgmt,Enterprise,10769.0,47,132,65,12,3,6.7,2,1,9.6,0.0,0
ACC103161,Brokerage,Enterprise,10744.0,28,244,169,27,10,42.9,0,0,2.6,9.0,0
ACC103162,Brokerage,Starter,486.0,35,14,3,4,1,13.5,3,0,12.1,1.0,0
ACC103163,Corporate Treasury,Growth,2114.0,22,15,4,5,1,6.0,3,2,10.7,3.0,1
ACC103164,Corporate Treasury,Growth,3133.0,51,44,11,3,2,12.0,5,0,7.2,3.0,0
ACC103165,Corporate Treasury,Growth,3020.0,7,26,21,14,7,29.1,5,0,3.9,7.0,0
ACC103166,Asset Mgmt,Starter,647.0,53,13,7,13,3,18.0,2,1,10.9,3.0,1
ACC103167,Banking,Starter,639.0,13,7,5,30,6,22.9,2,2,7.9,3.0,0
ACC103168,Asset Mgmt,Starter,444.0,53,14,5,4,1,13.6,2,0,15.9,1.0,1
ACC103169,Insurance,Growth,2321.0,2,45,17,6,3,13.9,2,0,9.7,0.0,1
ACC103170,Corporate Treasury,Enterprise,13427.0,1,247,85,12,4,16.6,1,1,5.3,3.0,0
ACC103171,Asset Mgmt,Growth,1774.0,6,26,11,3,2,14.7,5,2,13.3,4.0,1
ACC103172,Insurance,Growth,3241.0,33,47,29,19,4,24.0,0,0,10.5,4.0,1
ACC103173,Banking,Enterprise,8478.0,16,231,213,18,9,22.5,1,1,3.2,8.0,0
ACC103174,Banking,Growth,2547.0,36,12,8,14,5,7.1,1,1,9.5,4.0,0
ACC103175,Brokerage,Starter,551.0,49,5,3,14,4,19.4,4,1,9.5,3.0,0
ACC103176,Brokerage,Enterprise,14982.0,2,91,60,18,5,16.7,4,3,6.6,4.0,1
ACC103177,Brokerage,Starter,543.0,32,4,4,51,11,34.5,7,0,3.6,9.0,0
ACC103178,Asset Mgmt,Starter,529.0,44,12,12,26,8,31.4,2,2,3.8,8.0,0
ACC103179,Insurance,Growth,2201.0,26,19,6,10,4,34.2,5,2,5.5,7.0,0
ACC103180,Corporate Treasury,Enterprise,12655.0,55,250,134,18,9,28.1,3,0,4.3,10.0,0
ACC103181,Asset Mgmt,Starter,575.0,40,8,6,33,8,37.6,5,3,6.3,6.0,0
ACC103182,Corporate Treasury,Growth,2523.0,3,24,11,9,4,15.0,2,0,8.5,3.0,0
ACC103183,Corporate Treasury,Starter,584.0,32,5,3,24,6,18.1,8,0,5.7,4.0,0
ACC103184,Insurance,Starter,371.0,23,6,5,27,9,30.3,4,0,6.0,6.0,0
ACC103185,Insurance,Starter,451.0,8,13,8,16,5,15.7,5,0,7.2,2.0,0
ACC103186,Asset Mgmt,Growth,3190.0,57,59,41,20,8,23.1,2,2,3.8,7.0,0
ACC103187,Brokerage,Enterprise,10729.0,14,106,31,14,3,11.4,1,0,10.0,2.0,1
ACC103188,Brokerage,Starter,537.0,5,10,6,29,7,23.7,6,0,5.6,6.0,0
ACC103189,Brokerage,Starter,506.0,14,8,6,28,8,31.8,2,1,8.8,6.0,0
ACC103190,Corporate Treasury,Starter,631.0,49,13,5,12,4,18.7,10,2,10.6,3.0,1
ACC103191,Asset Mgmt,Starter,399.0,36,6,2,7,2,9.3,2,2,11.6,1.0,1
ACC103192,Corporate Treasury,Growth,2199.0,49,24,18,24,8,35.1,5,0,1.8,6.0,0
ACC103193,Asset Mgmt,Growth,3044.0,28,49,26,9,2,8.1,1,1,11.9,5.0,1
ACC103194,Brokerage,Growth,2749.0,7,12,4,11,4,16.6,1,0,10.8,1.0,0
ACC103195,Asset Mgmt,Starter,513.0,23,8,5,15,9,23.3,1,0,1.5,10.0,0
ACC103196,Insurance,Growth,2342.0,12,48,15,16,3,16.7,4,0,7.5,1.0,1
ACC103197,Banking,Starter,473.0,33,11,4,5,1,20.9,3,2,9.3,0.0,1
ACC103198,Banking,Starter,630.0,16,12,10,18,8,35.3,4,0,7.6,5.0,0
ACC103199,Asset Mgmt,Enterprise,13232.0,58,226,83,5,3,12.8,2,0,12.3,2.0,0
ACC103200,Insurance,Growth,3144.0,23,58,29,14,5,15.5,3,2,6.4,0.0,0
ACC103201,Banking,Enterprise,15400.0,19,132,132,39,10,47.8,3,0,1.0,10.0,0
ACC103202,Brokerage,Enterprise,12338.0,59,236,95,15,3,14.9,5,0,5.1,1.0,0
ACC103203,Banking,Growth,2665.0,31,22,11,7,4,15.1,3,1,5.4,4.0,0
ACC103204,Brokerage,Enterprise,13126.0,11,237,166,13,4,16.5,0,0,6.9,6.0,0
ACC103205,Asset Mgmt,Growth,3009.0,29,55,23,6,2,23.0,5,2,8.8,1.0,0
ACC103206,Asset Mgmt,Starter,548.0,16,14,5,12,4,16.9,1,1,8.9,4.0,0
ACC103207,Banking,Starter,384.0,43,14,7,34,8,33.5,2,1,6.6,5.0,0
ACC103208,Brokerage,Starter,633.0,34,10,7,9,4,18.2,4,0,8.9,5.0,0
ACC103209,Corporate Treasury,Starter,548.0,44,5,5,40,8,32.4,1,1,3.7,7.0,0
ACC103210,Banking,Starter,611.0,56,12,6,17,7,25.8,2,1,6.1,4.0,0
ACC103211,Banking,Growth,2387.0,44,26,21,35,8,40.4,3,1,3.3,9.0,0
ACC103212,Corporate Treasury,Growth,2462.0,21,23,11,26,7,28.4,4,1,5.3,6.0,0
ACC103213,Brokerage,Growth,2783.0,12,48,17,11,3,8.6,2,1,8.8,2.0,1
ACC103214,Banking,Starter,583.0,32,3,3,32,7,30.9,6,0,7.5,7.0,0
ACC103215,Asset Mgmt,Growth,1868.0,27,21,12,25,7,27.2,2,2,8.1,7.0,1
ACC103216,Insurance,Starter,472.0,19,12,4,12,3,16.6,3,0,7.9,1.0,0
ACC103217,Banking,Starter,581.0,48,4,2,19,5,21.2,2,1,7.6,6.0,0
ACC103218,Asset Mgmt,Starter,648.0,54,7,4,13,3,13.0,0,0,10.7,3.0,0
ACC103219,Banking,Starter,353.0,23,3,3,14,8,35.1,2,0,5.3,6.0,0
ACC103220,Insurance,Starter,429.0,41,10,9,35,9,44.8,2,0,3.7,7.0,0
ACC103221,Corporate Treasury,Enterprise,11747.0,59,141,111,31,7,17.8,3,1,8.5,6.0,0
ACC103222,Insurance,Growth,2084.0,1,21,16,26,7,28.1,5,2,7.6,4.0,0
ACC103223,Asset Mgmt,Growth,1790.0,22,31,15,6,1,6.5,1,0,10.9,0.0,1
ACC103224,Insurance,Starter,512.0,44,5,3,22,4,15.3,3,1,6.4,1.0,0
ACC103225,Insurance,Enterprise,13076.0,30,79,65,21,9,25.5,4,2,1.0,9.0,0
ACC103226,Banking,Growth,2374.0,47,32,26,24,6,27.1,4,1,7.3,5.0,0
ACC103227,Banking,Starter,461.0,28,12,5,16,3,14.2,4,3,10.3,3.0,1
ACC103228,Banking,Growth,3228.0,4,15,6,5,3,11.1,5,1,7.7,2.0,1
ACC103229,Brokerage,Growth,2466.0,26,30,15,4,2,17.2,6,0,12.4,1.0,1
ACC103230,Corporate Treasury,Growth,2947.0,24,14,14,20,8,30.1,3,0,4.5,7.0,0
ACC103231,Banking,Starter,436.0,50,4,3,41,9,32.5,4,0,1.0,8.0,0
ACC103232,Asset Mgmt,Growth,2995.0,9,36,27,39,8,24.6,5,1,6.4,4.0,1
ACC103233,Insurance,Starter,597.0,10,7,5,23,5,16.9,4,1,7.7,4.0,0
ACC103234,Banking,Starter,430.0,9,6,3,14,4,27.1,3,2,8.0,4.0,0
ACC103235,Brokerage,Starter,547.0,34,4,3,31,8,34.6,4,2,7.0,7.0,0
ACC103236,Brokerage,Enterprise,13311.0,59,129,57,15,8,36.7,4,1,8.7,9.0,0
ACC103237,Asset Mgmt,Starter,483.0,37,6,4,49,10,33.7,3,0,4.9,9.0,0
ACC103238,Banking,Starter,582.0,49,10,7,51,11,42.4,3,0,2.3,10.0,0
ACC103239,Asset Mgmt,Starter,442.0,51,5,2,15,4,24.2,4,1,5.1,5.0,1
ACC103240,Insurance,Enterprise,11887.0,36,61,37,8,4,20.8,1,0,10.0,2.0,0
ACC103241,Brokerage,Growth,3235.0,36,33,14,29,6,32.8,3,0,7.1,6.0,0
ACC103242,Asset Mgmt,Enterprise,9686.0,15,102,39,26,6,25.7,0,0,5.8,2.0,0
ACC103243,Asset Mgmt,Starter,394.0,57,7,4,24,5,21.1,1,1,6.9,3.0,0
ACC103244,Asset Mgmt,Starter,393.0,47,10,3,16,5,9.5,3,0,10.9,5.0,0
ACC103245,Banking,Growth,3247.0,52,30,29,24,9,35.6,2,0,6.8,5.0,0
ACC103246,Banking,Starter,398.0,59,14,9,28,9,39.4,5,0,6.4,9.0,0
ACC103247,Insurance,Enterprise,9770.0,21,215,202,29,9,40.2,1,0,6.7,9.0,0
ACC103248,Corporate Treasury,Enterprise,13402.0,9,136,94,44,9,32.0,1,0,4.8,8.0,0
ACC103249,Banking,Growth,2889.0,51,42,37,14,7,26.7,7,0,4.5,6.0,0
ACC103250,Asset Mgmt,Enterprise,12195.0,28,195,77,7,2,3.2,5,1,10.7,1.0,1
ACC103251,Brokerage,Growth,3224.0,57,57,37,16,3,8.1,2,0,10.5,3.0,0
ACC103252,Brokerage,Starter,362.0,41,8,3,3,1,11.1,1,0,10.9,2.0,1
ACC103253,Corporate Treasury,Growth,2681.0,16,26,18,21,6,31.8,4,0,7.4,7.0,0
ACC103254,Insurance,Starter,532.0,21,14,6,29,7,33.7,2,0,7.6,6.0,0
ACC103255,Insurance,Enterprise,10713.0,37,185,73,8,2,14.6,3,1,12.1,0.0,1
ACC103256,Asset Mgmt,Starter,620.0,24,4,1,5,2,20.3,7,1,12.6,1.0,1
ACC103257,Asset Mgmt,Starter,516.0,17,6,5,31,7,27.7,4,1,5.1,7.0,0
ACC103258,Asset Mgmt,Growth,2120.0,13,30,18,13,6,29.4,1,1,4.4,6.0,0
ACC103259,Corporate Treasury,Starter,377.0,39,11,6,18,5,13.6,3,1,11.3,4.0,0
ACC103260,Corporate Treasury,Starter,382.0,3,10,6,48,10,23.0,4,0,4.2,10.0,0
ACC103261,Corporate Treasury,Growth,3096.0,6,53,19,9,4,16.9,0,0,7.8,3.0,0
ACC103262,Corporate Treasury,Starter,425.0,3,3,2,7,4,16.5,1,1,5.3,2.0,0
ACC103263,Banking,Growth,3111.0,44,57,30,10,5,23.0,6,3,9.2,6.0,0
ACC103264,Corporate Treasury,Starter,386.0,2,5,2,2,0,5.7,1,1,12.6,0.0,1
ACC103265,Brokerage,Starter,645.0,25,5,3,4,1,11.2,2,0,10.4,0.0,1
ACC103266,Corporate Treasury,Starter,600.0,8,12,7,37,12,52.6,2,1,3.1,10.0,0
ACC103267,Insurance,Growth,1924.0,35,38,27,28,7,31.5,5,2,9.1,7.0,0
ACC103268,Asset Mgmt,Enterprise,9020.0,3,250,127,33,10,33.3,9,2,1.4,8.0,1
ACC103269,Corporate Treasury,Starter,591.0,2,8,8,38,10,27.3,2,0,5.5,5.0,0
ACC103270,Insurance,Enterprise,8962.0,25,70,63,51,11,37.2,6,1,0.8,9.0,0
ACC103271,Asset Mgmt,Growth,2143.0,42,34,34,35,11,48.4,3,0,0.5,8.0,0
ACC103272,Insurance,Growth,2952.0,7,32,21,23,5,19.2,4,1,7.3,6.0,1
ACC103273,Banking,Growth,3111.0,30,39,15,16,5,23.9,1,0,10.9,2.0,0
ACC103274,Brokerage,Growth,2901.0,48,33,13,10,3,19.6,2,1,7.6,4.0,1
ACC103275,Corporate Treasury,Enterprise,14807.0,37,252,157,24,10,36.5,7,2,3.8,8.0,0
ACC103276,Asset Mgmt,Growth,2590.0,45,12,9,31,8,29.8,4,2,2.7,7.0,1
ACC103277,Corporate Treasury,Growth,2919.0,19,22,8,12,3,12.2,4,2,10.4,4.0,1
ACC103278,Banking,Starter,453.0,56,6,3,20,5,31.2,2,1,6.5,3.0,0
ACC103279,Asset Mgmt,Starter,586.0,9,14,8,22,6,20.9,1,1,5.9,5.0,0
ACC103280,Corporate Treasury,Growth,2770.0,36,27,22,43,9,41.8,3,3,6.0,10.0,0
ACC103281,Banking,Starter,522.0,26,11,6,18,7,32.0,6,0,4.9,7.0,0
ACC103282,Corporate Treasury,Starter,648.0,2,9,8,31,7,33.0,3,1,6.6,8.0,1
ACC103283,Brokerage,Starter,491.0,56,3,3,34,11,42.3,5,0,3.2,10.0,0
ACC103284,Insurance,Starter,536.0,42,4,2,12,6,17.4,5,0,7.5,8.0,0
ACC103285,Asset Mgmt,Growth,2515.0,14,42,31,17,5,16.1,4,4,5.7,5.0,0
ACC103286,Corporate Treasury,Growth,2141.0,4,11,6,7,3,10.3,4,4,10.1,2.0,1
ACC103287,Asset Mgmt,Growth,2246.0,40,49,29,18,9,38.2,5,1,3.8,9.0,0
ACC103288,Corporate Treasury,Starter,644.0,33,4,3,23,8,35.6,4,0,4.9,6.0,0
ACC103289,Corporate Treasury,Growth,2338.0,3,38,28,51,10,41.3,2,0,4.8,10.0,0
ACC103290,Banking,Starter,554.0,59,5,5,40,9,35.0,4,1,2.3,9.0,0
ACC103291,Banking,Growth,2601.0,43,51,51,47,10,42.1,2,0,2.7,7.0,0
ACC103292,Banking,Growth,3085.0,28,16,10,9,5,10.8,3,1,7.9,4.0,1
ACC103293,Banking,Growth,2887.0,15,28,15,9,4,7.0,2,0,11.8,4.0,0
ACC103294,Asset Mgmt,Growth,1871.0,16,23,20,22,9,26.9,2,0,1.0,6.0,0
ACC103295,Banking,Enterprise,10959.0,27,122,89,36,9,38.7,2,1,5.1,6.0,1
ACC103296,Brokerage,Growth,2818.0,4,49,40,53,11,30.5,2,0,2.7,9.0,0
ACC103297,Brokerage,Growth,1992.0,22,42,29,22,7,29.2,4,1,7.5,6.0,0
ACC103298,Banking,Growth,2505.0,13,12,7,12,3,11.4,6,0,7.8,4.0,1
ACC103299,Asset Mgmt,Starter,445.0,7,13,6,6,3,15.3,4,0,9.2,3.0,0
ACC103300,Corporate Treasury,Enterprise,8866.0,8,247,130,33,9,33.2,1,0,3.0,7.0,0
ACC103301,Corporate Treasury,Starter,649.0,21,8,3,19,4,19.9,2,0,7.8,4.0,0
ACC103302,Insurance,Starter,629.0,23,11,6,20,5,20.3,3,1,8.9,4.0,0
ACC103303,Brokerage,Enterprise,13782.0,21,246,124,11,3,18.3,2,1,10.4,0.0,1
ACC103304,Corporate Treasury,Growth,2052.0,41,24,17,31,9,43.7,0,0,3.6,8.0,0
ACC103305,Corporate Treasury,Starter,647.0,31,9,6,24,8,36.8,5,0,7.4,7.0,0
ACC103306,Insurance,Starter,539.0,12,5,5,26,9,33.5,5,2,9.3,7.0,0
ACC103307,Insurance,Starter,640.0,58,9,6,16,4,12.8,2,2,7.4,1.0,1
ACC103308,Asset Mgmt,Growth,1814.0,44,56,44,38,10,39.3,3,1,4.7,7.0,0
ACC103309,Insurance,Starter,402.0,28,5,5,30,11,51.9,0,0,2.9,7.0,0
ACC103310,Brokerage,Enterprise,13276.0,3,220,153,29,8,32.9,3,1,7.1,5.0,1
ACC103311,Asset Mgmt,Enterprise,14932.0,54,246,185,16,8,35.6,2,1,4.3,7.0,0
ACC103312,Banking,Growth,2014.0,44,39,18,10,5,26.8,4,2,9.6,6.0,0
ACC103313,Insurance,Growth,2226.0,28,47,30,14,7,30.9,2,2,6.3,6.0,0
ACC103314,Corporate Treasury,Starter,526.0,10,9,5,19,4,25.0,3,1,8.1,5.0,1
ACC103315,Brokerage,Starter,650.0,7,10,5,13,5,15.7,2,0,8.0,0.0,0
ACC103316,Insurance,Growth,2949.0,18,31,24,34,7,23.2,5,0,6.6,6.0,0
ACC103317,Corporate Treasury,Starter,627.0,14,4,1,6,2,12.3,4,4,8.4,3.0,0
ACC103318,Asset Mgmt,Starter,553.0,13,7,3,19,6,31.8,3,3,6.9,4.0,0
ACC103319,Insurance,Starter,613.0,25,14,12,28,6,32.6,4,3,9.3,4.0,0
ACC103320,Insurance,Starter,502.0,3,13,8,19,8,31.5,5,0,3.0,6.0,0
ACC103321,Asset Mgmt,Growth,1936.0,20,34,19,37,8,36.3,4,0,6.4,8.0,0
ACC103322,Corporate Treasury,Growth,2814.0,52,35,18,17,4,17.6,1,0,10.4,2.0,0
ACC103323,Brokerage,Enterprise,12731.0,52,295,128,9,5,17.0,6,2,7.9,3.0,0
ACC103324,Asset Mgmt,Growth,2478.0,1,42,24,18,4,11.0,3,0,8.4,1.0,1
ACC103325,Banking,Enterprise,10380.0,41,111,39,6,2,12.1,7,1,10.1,3.0,1
ACC103326,Brokerage,Growth,2926.0,59,36,36,20,8,30.9,1,1,3.2,6.0,0
ACC103327,Brokerage,Enterprise,14307.0,35,177,60,10,2,17.4,3,1,9.7,2.0,0
ACC103328,Brokerage,Growth,2296.0,24,54,22,9,3,18.1,7,1,12.8,3.0,0
ACC103329,Asset Mgmt,Starter,628.0,29,11,7,25,6,25.9,3,0,6.6,4.0,0
ACC103330,Corporate Treasury,Enterprise,11062.0,13,102,28,6,3,15.6,3,2,9.4,0.0,1
ACC103331,Corporate Treasury,Starter,382.0,24,10,3,25,5,20.8,2,0,5.7,5.0,1
ACC103332,Corporate Treasury,Starter,400.0,56,12,6,18,6,16.1,6,0,7.8,6.0,0
ACC103333,Brokerage,Starter,498.0,37,11,3,7,3,8.8,2,2,7.5,5.0,1
ACC103334,Brokerage,Starter,374.0,26,10,7,30,6,29.5,5,2,6.5,6.0,0
ACC103335,Insurance,Starter,566.0,8,13,13,37,9,34.1,3,0,0.5,8.0,0
ACC103336,Banking,Growth,2943.0,54,22,12,24,6,16.9,2,1,7.4,5.0,0
ACC103337,Banking,Enterprise,12356.0,10,173,125,28,8,39.5,2,0,5.4,7.0,0
ACC103338,Brokerage,Starter,618.0,43,9,6,22,5,31.7,4,1,6.0,4.0,0
ACC103339,Brokerage,Growth,3181.0,18,48,26,27,10,44.8,3,0,2.5,8.0,0
ACC103340,Banking,Starter,484.0,17,8,5,20,6,26.8,6,0,5.7,5.0,0
ACC103341,Asset Mgmt,Enterprise,9042.0,11,288,288,31,11,42.2,3,0,4.4,9.0,0
ACC103342,Asset Mgmt,Starter,419.0,23,4,3,34,11,42.1,1,0,1.6,9.0,0
ACC103343,Asset Mgmt,Starter,547.0,40,10,4,9,6,24.5,6,3,10.1,3.0,0
ACC103344,Corporate Treasury,Growth,2359.0,25,52,35,46,11,43.2,4,2,6.1,7.0,0
ACC103345,Insurance,Growth,2778.0,2,40,21,10,4,22.5,3,1,8.6,3.0,1
ACC103346,Insurance,Growth,2750.0,16,37,24,13,4,21.0,1,1,11.7,2.0,1
ACC103347,Insurance,Growth,2658.0,10,37,15,12,3,1.0,3,1,12.3,2.0,0
ACC103348,Corporate Treasury,Growth,1987.0,24,58,24,6,4,22.8,1,1,9.8,2.0,1
ACC103349,Corporate Treasury,Starter,436.0,54,3,1,15,5,23.7,4,1,5.8,7.0,1
ACC103350,Banking,Starter,463.0,57,9,9,26,10,31.8,1,1,4.3,8.0,0
ACC103351,Banking,Starter,597.0,59,5,4,20,10,38.3,4,0,4.4,6.0,0
